Grid-4x4-O0-S0,True,180.01166545879096,7.336168930904918,3.7217854099336405,2,1,180.01166545879096,0,0,0,1221,179.76464840210974,0,0.0,10,0.0018631252460181713,mrmp-base-grid2d-s4-seed00000-2-robot-intersection,180.0,intersection,2-robot,2,14,34
Grid-4x4-O0-S1,True,180.0147754997015,10.005362226695414,5.02250249131435,2,1,180.0147754997015,0,0,0,280,179.94951741956174,0,0.0,10,0.007090333849191666,mrmp-base-grid2d-s4-seed00001-2-robot-intersection,180.0,intersection,2-robot,2,15,34
Grid-4x4-O0-S2,True,180.00070833414793,6.19037596245947,4.0099775673385745,2,1,180.00070833414793,0,0,0,7382,178.76350182900205,0,0.0,22,0.004094960633665323,mrmp-base-grid2d-s4-seed00002-2-robot-intersection,180.0,intersection,2-robot,2,13,28
Grid-4x4-O0-S3,True,180.0142417079769,5.972622138105848,3.209603239873181,2,1,180.0142417079769,0,0,0,514,179.91153866890818,0,0.0,11,0.0020836670882999897,mrmp-base-grid2d-s4-seed00003-2-robot-intersection,180.0,intersection,2-robot,2,12,28
Grid-4x4-O0-S4,True,180.01630474999547,6.321991508196771,3.192401726289247,2,1,180.01630474999547,0,0,0,5997,178.90324719948694,0,0.0,20,0.004470334853976965,mrmp-base-grid2d-s4-seed00004-2-robot-intersection,180.0,intersection,2-robot,2,15,34
Grid-4x4-O0-S5,True,180.01529374998063,6.344156179286926,3.8552615819426417,2,1,180.01529374998063,0,0,0,1374,179.74296191846952,0,0.0,17,0.003372334409505129,mrmp-base-grid2d-s4-seed00005-2-robot-intersection,180.0,intersection,2-robot,2,11,26
Grid-4x4-O0-S6,True,180.01687529217452,6.108035032834538,3.414845883178163,2,1,180.01687529217452,0,0,0,9966,178.30744510516524,0,0.0,12,0.002411583438515663,mrmp-base-grid2d-s4-seed00006-2-robot-intersection,180.0,intersection,2-robot,2,16,44
Grid-4x4-O0-S7,True,180.018869291991,6.188195852931631,3.493817625205253,2,1,180.018869291991,0,0,0,5322,178.97903161728755,0,0.0,16,0.003344249911606312,mrmp-base-grid2d-s4-seed00007-2-robot-intersection,180.0,intersection,2-robot,2,16,46
Grid-4x4-O0-S8,True,180.0050762500614,5.247201504415484,2.860079228301282,2,1,180.0050762500614,0,0,0,4405,179.0764593440108,0,0.0,13,0.0026455437764525414,mrmp-base-grid2d-s4-seed00008-2-robot-intersection,180.0,intersection,2-robot,2,10,26
Grid-4x4-O0-S9,True,180.00821116706356,3.7723466856175705,2.0504738900909736,2,1,180.00821116706356,0,0,0,7521,178.30500632431358,0,0.0,19,0.0044982521794736385,mrmp-base-grid2d-s4-seed00009-2-robot-intersection,180.0,intersection,2-robot,2,8,22
Grid-4x4-O0-S10,True,180.02492758305743,7.3031008032299045,4.489682594069843,2,1,180.02492758305743,0,0,0,834,179.83423716714606,0,0.0,11,0.002449376042932272,mrmp-base-grid2d-s4-seed00010-2-robot-intersection,180.0,intersection,2-robot,2,10,24
Grid-4x4-O0-S11,True,180.02603083383292,6.530918694201155,3.305136450717374,2,1,180.02603083383292,0,0,0,5094,178.93852444645017,0,0.0,19,0.004360917489975691,mrmp-base-grid2d-s4-seed00011-2-robot-intersection,180.0,intersection,2-robot,2,16,44
Grid-4x4-O0-S12,True,180.0112609579228,8.270061666923741,5.302526378714016,2,1,180.0112609579228,0,0,0,5287,178.85161587083712,0,0.0,22,0.006299955770373344,mrmp-base-grid2d-s4-seed00012-2-robot-intersection,180.0,intersection,2-robot,2,16,48
Grid-4x4-O0-S13,True,180.01042183302343,4.579832740118058,2.7898917967688743,2,1,180.01042183302343,0,0,0,5394,178.87568310135975,0,0.0,15,0.0032286662608385086,mrmp-base-grid2d-s4-seed00013-2-robot-intersection,180.0,intersection,2-robot,2,12,24
Grid-4x4-O0-S14,True,180.0264441249892,6.392373815980722,3.931158875481825,2,1,180.0264441249892,0,0,0,4249,179.04539683740586,0,0.0,13,0.00311720697209239,mrmp-base-grid2d-s4-seed00014-2-robot-intersection,180.0,intersection,2-robot,2,16,40
Grid-4x4-O0-S15,True,180.03913387469947,3.8791657640875563,2.214500795205994,2,1,180.03913387469947,0,0,0,504,179.92188074998558,0,0.0,17,0.004177332390099764,mrmp-base-grid2d-s4-seed00015-2-robot-intersection,180.0,intersection,2-robot,2,5,8
Grid-4x4-O0-S16,True,180.00029220804572,6.0579695457843945,3.2928327092233807,2,1,180.00029220804572,0,0,0,5221,178.81123848026618,0,0.0,15,0.003968918230384588,mrmp-base-grid2d-s4-seed00016-2-robot-intersection,180.0,intersection,2-robot,2,16,42
Grid-4x4-O0-S17,True,180.03198612527922,10.41986536560912,5.370256629249492,2,1,180.03198612527922,0,0,0,337,179.95123584289104,0,0.0,12,0.0037116226740181446,mrmp-base-grid2d-s4-seed00017-2-robot-intersection,180.0,intersection,2-robot,2,9,16
Grid-4x4-O0-S18,True,180.00057295896113,7.39323832536668,4.056526244233414,2,1,180.00057295896113,0,0,0,2569,179.4296012641862,0,0.0,16,0.004279708489775658,mrmp-base-grid2d-s4-seed00018-2-robot-intersection,180.0,intersection,2-robot,2,15,40
Grid-4x4-O0-S19,True,180.03301895828918,6.829620600022922,3.5424560881706895,2,1,180.03301895828918,0,0,0,3275,179.31452176906168,0,0.0,16,0.0037666666321456432,mrmp-base-grid2d-s4-seed00019-2-robot-intersection,180.0,intersection,2-robot,2,16,30
