Maze-10x10-O0-S0,True,8.191555167082697,85.5314504142973,14.478088831508515,8,1,8.191555167082697,8,14,14,25,6.186953334137797,15,1.7001243741251528,147,0.013848703820258379,mrmp-base-maze-10x10-seed00000-8-robot-intersection,180.0,intersection,8-robot,8,13,28
Maze-10x10-O0-S1,True,2.844522832892835,65.51505173956997,13.798988787271751,8,1,2.844522832892835,5,8,8,16,2.018094249535352,9,0.7041144566610456,84,0.006087492220103741,mrmp-base-maze-10x10-seed00001-8-robot-intersection,180.0,intersection,8-robot,8,17,44
Maze-10x10-O0-S2,True,3.654674708843231,72.44084226130803,12.07231477696655,8,1,3.654674708843231,8,13,13,23,2.5558185381814837,13,0.9071059171110392,132,0.009382367599755526,mrmp-base-maze-10x10-seed00002-8-robot-intersection,180.0,intersection,8-robot,8,15,40
Maze-10x10-O0-S3,True,20.290568499825895,131.89811999543267,24.209546762588342,8,1,20.290568499825895,13,22,22,40,16.240750668104738,27,3.345985420048237,249,0.02384578576311469,mrmp-base-maze-10x10-seed00003-8-robot-intersection,180.0,intersection,8-robot,8,13,26
Maze-10x10-O0-S4,True,13.212110040709376,107.76635510801394,23.460716947495396,8,1,13.212110040709376,10,17,17,30,9.336794874165207,19,3.3371879155747592,181,0.01527545740827918,mrmp-base-maze-10x10-seed00004-8-robot-intersection,180.0,intersection,8-robot,8,12,24
Maze-10x10-O0-S5,True,5.914311375003308,111.84909414799931,19.96260009201662,8,1,5.914311375003308,8,14,14,22,4.210034671239555,14,1.4217663332819939,126,0.010586825665086508,mrmp-base-maze-10x10-seed00005-8-robot-intersection,180.0,intersection,8-robot,8,11,22
Maze-10x10-O0-S6,True,13.237292541190982,92.85151536626607,18.15214409453625,8,1,13.237292541190982,10,18,18,29,10.19646621029824,23,2.594422663562,174,0.016582497861236334,mrmp-base-maze-10x10-seed00006-8-robot-intersection,180.0,intersection,8-robot,8,16,34
Maze-10x10-O0-S7,True,38.88694258360192,124.08569729953605,22.278551883648337,8,1,38.88694258360192,16,28,28,46,29.973230383824557,37,7.556948080658913,292,0.029878260102123022,mrmp-base-maze-10x10-seed00007-8-robot-intersection,180.0,intersection,8-robot,8,12,26
Maze-10x10-O0-S8,True,26.518950624857098,87.05762192967738,15.821322266553604,8,1,26.518950624857098,14,25,25,44,20.917518994305283,31,4.633641084656119,267,0.026082411408424377,mrmp-base-maze-10x10-seed00008-8-robot-intersection,180.0,intersection,8-robot,8,19,40
Maze-10x10-O0-S9,True,11.372735250275582,89.29666866217866,16.55553639799498,8,1,11.372735250275582,8,14,14,28,9.615348042920232,14,1.4389506257139146,165,0.012291330378502607,mrmp-base-maze-10x10-seed00009-8-robot-intersection,180.0,intersection,8-robot,8,16,38
Maze-10x10-O0-S10,True,10.258679875172675,91.78171377259677,17.396767763803275,8,1,10.258679875172675,9,16,16,33,7.238665374461561,24,2.554387585259974,196,0.016902918461710215,mrmp-base-maze-10x10-seed00010-8-robot-intersection,180.0,intersection,8-robot,8,14,30
Maze-10x10-O0-S11,True,3.252094999887049,79.80011683892634,13.763842186088826,8,1,3.252094999887049,5,8,8,16,2.5623702933080494,7,0.560675289016217,84,0.006320543121546507,mrmp-base-maze-10x10-seed00011-8-robot-intersection,180.0,intersection,8-robot,8,13,30
Maze-10x10-O0-S12,True,38.34257549978793,114.5957350204966,19.674691063042737,8,1,38.34257549978793,16,29,29,46,31.09793054079637,32,5.832954290788621,291,0.03216495970264077,mrmp-base-maze-10x10-seed00012-8-robot-intersection,180.0,intersection,8-robot,8,18,36
Maze-10x10-O0-S13,True,35.75833429116756,82.76444989731463,15.502880082272332,8,1,35.75833429116756,16,26,26,42,27.76793257985264,37,6.837583292275667,264,0.027712218463420868,mrmp-base-maze-10x10-seed00013-8-robot-intersection,180.0,intersection,8-robot,8,14,26
Maze-10x10-O0-S14,True,4.802871917374432,82.1178379910264,22.721098283551836,8,1,4.802871917374432,7,12,12,21,3.4769626269116998,12,1.0986196207813919,119,0.009420712012797594,mrmp-base-maze-10x10-seed00014-8-robot-intersection,180.0,intersection,8-robot,8,15,34
Maze-10x10-O0-S15,True,41.14464883413166,97.16629761452204,18.46040389655904,8,1,41.14464883413166,11,18,18,31,35.88950303848833,20,4.358571961522102,187,0.02130083367228508,mrmp-base-maze-10x10-seed00015-8-robot-intersection,180.0,intersection,8-robot,8,14,28
Maze-10x10-O0-S16,True,6.4837162918411195,64.91954254741783,11.413877130048242,8,1,6.4837162918411195,10,18,18,28,4.616021285764873,18,1.5425184634514153,168,0.012916002422571182,mrmp-base-maze-10x10-seed00016-8-robot-intersection,180.0,intersection,8-robot,8,14,30
Maze-10x10-O0-S17,True,3.2105727498419583,91.61072583508515,19.569548601822643,8,1,3.2105727498419583,8,14,14,23,2.0993858291767538,14,0.9146540826186538,133,0.01044338010251522,mrmp-base-maze-10x10-seed00017-8-robot-intersection,180.0,intersection,8-robot,8,13,30
Maze-10x10-O0-S18,True,12.603790666908026,77.67240935969204,15.379967249782911,8,1,12.603790666908026,10,18,18,31,9.364293622784317,24,2.723353792913258,188,0.016278577502816916,mrmp-base-maze-10x10-seed00018-8-robot-intersection,180.0,intersection,8-robot,8,15,36
Maze-10x10-O0-S19,True,104.0742665422149,140.34566852467646,23.240319129880675,8,1,104.0742665422149,22,32,32,60,86.13888816768304,58,15.189256833866239,375,0.048438628669828176,mrmp-base-maze-10x10-seed00019-8-robot-intersection,180.0,intersection,8-robot,8,13,26
